ProductID,Product Name ,Year ,Fe,Al,Cu,Other_metals,Plastics,PCB,LCD_module_CCFL,LCD_module_LED,CRT_Glass,Li_battery,Others
10,Laptops,2011,,,,,,,,,,,
10,Laptops,2012,,,,,,,,,,,
10,Laptops,2013,,,,,,,,,,,
10,Laptops,2014,,,,,,,,,,,
10,Laptops,2015,,,,,,,,,,,
10,Laptops,2016,,,,,,,,,,,
10,Laptops,2017,,,,,,,,,,,
10,Laptops,2018,,,,,,,,,,,
11,LED Monitor,1989,,,,,,,,,,,
11,LED Monitor,1990,,,,,,,,,,,
11,LED Monitor,1991,,,,,,,,,,,
11,LED Monitor,1992,,,,,,,,,,,
11,LED Monitor,1993,,,,,,,,,,,
11,LED Monitor,1994,,,,,,,,,,,
11,LED Monitor,1995,,,,,,,,,,,
11,LED Monitor,1996,,,,,,,,,,,
11,LED Monitor,1997,,,,,,,,,,,
11,LED Monitor,1998,,,,,,,,,,,
11,LED Monitor,1999,,,,,,,,,,,
11,LED Monitor,2000,,,,,,,,,,,
11,LED Monitor,2001,,,,,,,,,,,
11,LED Monitor,2002,,,,,,,,,,,
11,LED Monitor,2003,,,,,,,,,,,
11,LED Monitor,2004,,,,,,,,,,,
11,LED Monitor,2005,,,,,,,,,,,
11,LED Monitor,2006,,,,,,,,,,,
11,LED Monitor,2007,,,,,,,,,,,
11,LED Monitor,2008,,,,,,,,,,,
11,LED Monitor,2009,,,,,,,,,,,
11,LED Monitor,2010,,,,,,,,,,,
11,LED Monitor,2011,,,,,,,,,,,
11,LED Monitor,2012,,,,,,,,,,,
11,LED Monitor,2013,,,,,,,,,,,
11,LED Monitor,2014,,,,,,,,,,,
11,LED Monitor,2015,,,,,,,,,,,
11,LED Monitor,2016,,,,,,,,,,,
11,LED Monitor,2017,,,,,,,,,,,
11,LED Monitor,2018,,,,,,,,,,,
12,LED TV,1989,,,,,,,,,,,
12,LED TV,1990,,,,,,,,,,,
12,LED TV,1991,,,,,,,,,,,
12,LED TV,1992,,,,,,,,,,,
12,LED TV,1993,,,,,,,,,,,
12,LED TV,1994,,,,,,,,,,,
12,LED TV,1995,,,,,,,,,,,
12,LED TV,1996,,,,,,,,,,,
12,LED TV,1997,,,,,,,,,,,
12,LED TV,1998,,,,,,,,,,,
12,LED TV,1999,,,,,,,,,,,
12,LED TV,2000,,,,,,,,,,,
12,LED TV,2001,,,,,,,,,,,
12,LED TV,2002,,,,,,,,,,,
12,LED TV,2003,,,,,,,,,,,
12,LED TV,2004,,,,,,,,,,,
12,LED TV,2005,,,,,,,,,,,
12,LED TV,2006,,,,,,,,,,,
12,LED TV,2007,,,,,,,,,,,
12,LED TV,2008,,,,,,,,,,,
12,LED TV,2009,,,,,,,,,,,
12,LED TV,2010,,,,,,,,,,,
12,LED TV,2011,,,,,,,,,,,
12,LED TV,2012,,,,,,,,,,,
12,LED TV,2013,,,,,,,,,,,
12,LED TV,2014,,,,,,,,,,,
12,LED TV,2015,,,,,,,,,,,
12,LED TV,2016,,,,,,,,,,,
12,LED TV,2017,,,,,,,,,,,
12,LED TV,2018,,,,,,,,,,,
13, LCD monitor,1989,,,,,,,,,,,
13, LCD monitor,1990,,,,,,,,,,,
13, LCD monitor,1991,,,,,,,,,,,
13, LCD monitor,1992,,,,,,,,,,,
13, LCD monitor,1993,,,,,,,,,,,
13, LCD monitor,1994,,,,,,,,,,,
13, LCD monitor,1995,,,,,,,,,,,
13, LCD monitor,1996,,,,,,,,,,,
13, LCD monitor,1997,,,,,,,,,,,
13, LCD monitor,1998,,,,,,,,,,,
13, LCD monitor,1999,,,,,,,,,,,
13, LCD monitor,2000,,,,,,,,,,,
13, LCD monitor,2001,,,,,,,,,,,
13, LCD monitor,2002,,,,,,,,,,,
13, LCD monitor,2003,,,,,,,,,,,
13, LCD monitor,2004,,,,,,,,,,,
13, LCD monitor,2005,,,,,,,,,,,
13, LCD monitor,2006,,,,,,,,,,,
13, LCD monitor,2007,,,,,,,,,,,
13, LCD monitor,2008,,,,,,,,,,,
13, LCD monitor,2009,,,,,,,,,,,
13, LCD monitor,2010,,,,,,,,,,,
